6.6;Nachtgestalten (Nightshapes);1999;104 min.; Alemania;Andreas Dresen;Andreas Dresen;Cathrin Pfeifer, Rainer Rohloff;Andreas Höfer;Meriam Abbas, Dominique Horwitz, Oliver Bäbler, Susanne Bormann, Michael Gwisdek, Ricardo Valentim;European Script Fund / Film Board Berlin Brandenburg / Studio Babelsberg Independents;Drama;Retrata la vida de un grupo de desheredados de Berlín. 
6,2;Capicúa (S);2010;3 min.; España;Roger Villarroya;Roger Villarroya;Documentary;Notodofilm;Documental. Drama | Vejez. Cortometraje Web oficial http://www.notodofilmfest.com/ediciones/09/?lg=es&corto=20803;Cuando dependemos de los demás. 
6,3;Goethe! (Young Goethe in Love);2010;102 min.; Alemania;Philipp Stölzl;Alexander Dydyna, Christoph Müller, Philipp Stölzl;Ingo Frenzel;Kolja Brandt;Alexander Fehling, Miriam Stein, Moritz Bleibtreu, Volker Bruch, Burghart Klaußner, Henry Hübchen;Senator Film Produktion/ deutschfilm / Warner Bros. Film Productions;Drama. Romance | Drama de época. Siglo XVIII;Alemania, 1772: el joven alborotador Johann Goethe es enviado por su padre a una pequeña ciudad aletargada para enmendarse después de haber suspendido los exámenes de derecho. Al principio, intenta hacer todo lo posible en el Tribunal Supremo e incluso convence a su superior Kestner. Pero entonces Lotte entrará en su vida y nada será igual a como era antes de enamorarse. Johann, sin embargo, no es consciente de que Lotte, de hecho, aún está comprometida con Kestner…El dramático y frustrado amor entre el joven poeta y Lotte fue la inspiración para realizar la obra maestra de Goethe «Los sufrimientos del joven Werther». 
7,0;Hôtel électrique (El hotel eléctrico) (S);1908;9 min.; Francia;Segundo de Chomón;Segundo de Chomón, Julienne Mathieu;Segundo de Chomón (B&W);Segundo de Chomón, Julienne Mathieu;S.C.A.G.L.;Fantástico. Comedia | Stop Motion. Cine mudo. Orígenes del cine. Cortometraje;Una pareja llega a un hotel donde todo funciona mecánicamente. Considerada una de las primeras películas con la técnica del Stop-motion, realizado por uno de los directores más importantes del cine mudo, el español Segundo de Chomón. 
7,2;Katanagatari (TV Series);2010;60 min.; Japón;Keitaro Motonaga;Makoto Uezu (Novelas: NisiOisin);Taku Iwasaki;Animation;Animation;WHITE FOX;Serie de TV. Animación. Aventuras. Acción | Artes marciales. Japón feudal Web oficial http://www.katanagatari.com/;Serie de TV (2010). 12 episodios. La historia trata de Shichika Yasuri, séptima cabeza generacional de la escuela de artes marciales Kyotô-ryû en el Japón medieval. Tanto él como su pequeña hermana Nanami viven en una isla solitaria hasta que un consejero militar de nombre Togame les habla sobre las 12 espadas legendarias que han sido forjadas. Como resultado, Sichika se embarca en una aventura en busca de dichas espadas. 
5,8;Stella;1990;109 min.; Estados Unidos;John Erman;Robert Getchell (Novela: Olive Higgins Prouty);John Morris;Billy Williams;Bette Midler, John Goodman, Trini Alvarado, Stephen Collins, Marsha Mason, Eileen Brennan, Linda Hart, Ben Stiller, William McNamara, John Bell, Ashley Peldon, Justin Louis, Michael Hogan, Eric Keenleyside, Jayne Eastwood;The Samuel Goldwyn Company;Drama;Stella es una mujer con un deseo: que su hija llegue a lo más alto, donde ella no ha podido llegar. Para ello, deberá pasar por una vida llena de amarguras. 
7,0;Old Acquaintance;1943;110 min.; Estados Unidos;Vincent Sherman;John Van Druten, Lenore J. Coffee (Obra: John Van Druten);Franz Waxman;Sol Polito (B&W);Bette Davis, Miriam Hopkins, Gig Young, John Loder, Dolores Moran, Phillip Reed, Roscoe Karns, Anne Revere, Esther Dale;Warner Bros. Pictures;Drama | Amistad;Adaptación de una obra de teatro de John Van Druten. Dos amigas de la infancia, al hacerse mayores, se convierten en rivales, tanto en el terreno profesional como en el privado... En 1981, George Cukor hizo una nueva versión: \"Ricas y famosas\", con Jacqueline Bisset y Candice Bergen como protagonistas. 
5,4;Secrets;1971;86 min.; Reino Unido;Philip Saville;Rosemary Davies;Mike Gibbs;Harry Hart, Nic Knowland;Jacqueline Bisset, Per Oscarsson, Shirley Knight, Robert Powell, Martin C. Thurley, Tarka Kings, Stephen Martin;Lone Star Pictures;Drama | Erótico;A lo largo de un día, los tres miembros de una familia vivirán una experiencia que ocultarán a los demás. Tórrido drama con una esplendorosa Jaqueline Bisset. Sus escenas de amor con Oscarsson encendieron las butacas de la época, llegando a levantar algo de polémica. Hoy en día sus desnudos son casi inocentes. 
7,0;Naniwa erejî (Osaka Elegy);1936;71 min.; Japón;Kenji Mizoguchi;Tadashi Fujiwara, Kenji Mizoguchi, Yoshikata Yoda (Historia: Saburo Okada);Kôichi Takagi;Minoru Miki (B&W);Isuzu Yamada, Seiichi Takegawa, Chiyoko Okura, Shinpachiro Asaka, Benkei Shiganoya, Yôko Umemura, Kensaku Hara, Shizuko Takizawa, Eitarô Shindô, Kunio Tamura, Takashi Shimura;Daiichi Eiga;Drama | Drama social;Ayako es una joven operadora telefónica, cuyo novio y compañero de trabajo observa impasible el acoso que sufre la joven por parte de su jefe Asai. Tras enfrentarse a su padre por una deuda que podría hundir a la familia, Ayako, se ve obligada a abandonar su casa, pero no sabe a dónde ir. Llevada por la desesperación, acepta ser la amante de Asai, situación humillante que provoca el rechazo de su familia. 
6,6;Danza macabra;1964;87 min.; Italia;Antonio Margheriti, Sergio Corbucci;Sergio Corbucci, Giovanni Grimaldi;Riz Ortolani;Riccardo Pallottini (B&W);Barbara Steele, Georges Rivière, Margarete Robsahm, Arturo Dominici, Silvano Tranquilli, Sylvia Sorrente;Coproducción Italia-Francia; Giovanni Addessi Produzione Cinematografica / Ulysse Productions / Vulsinia Films;Terror | Casas encantadas. Sobrenatural. Fantasmas;Un periodista británico que intenta entrevistar a Edgar Allan Poe durante la visita que el escritor americano hace a Londres termina liado en una curiosa apuesta. Un noble llamado Lord Blackwood le desafía a pasar esa noche (la de difuntos) en una de sus propiedades: una mansión supuestamente embrujada. De la que, por cierto, no ha salido vivo ninguno de los que, con anterioridad, han intentado hacer lo mismo. Como es natural, el periodista acepta el reto. 
7,3;Gösta Berlings saga (The Saga of Gosta Berling)aka AKA La saga de Gösta Berling;1924;183 min.; Suecia;Mauritz Stiller;Ragnar Hyltén-Cavallius, Mauritz Stiller (Novela: Selma Lagerlöf);Película muda;Julius Jaenzon (B&W);Lars Hanson, Sven Scholander, Ellen Hartman-Cederström, Mona Mårtenson, Torsten Hammarén, Greta Garbo, Gerda Lundequist, Jenny Hasselqvist, Sixten Malmerfelt;Svensk Filmindustri (SF);Drama. Romance | Siglo XIX. Cine mudo;Reconstrucción minuciosa de la sociedad sueca de principios del siglo XIX a través de la historia de un sacerdote alcohólico redimido por el amor de una condesa. 
6,2;Dev.D;2009;137 min.; India;Anurag Kashyap;Anurag Kashyap, Vikramaditya Motwane;Amit Trivedi;Rajeev Ravi;Dibyendu Bhattacharya, Abhay Deol, Mahie Gill, Kalki Koechlin;UTV Spotboy;Drama;Dev (Abhay Deol) está profundamente enamorado de su amiga de la infancia Paro (Mahi Gill) pero la rechaza cuando sospecha que podría no serle fiel. Más tarde, cuando se da cuenta de su error, se ve inmerso en una espiral de autodestrucción que le lleva al lado de una prostituta, Chanda (Kalki Koechlin) la cual entiende su dolor. Adaptación de la novela india Devdas, escrita por \"Saratchandra Chatterjee\" y que ya ha contado con múltiples adaptaciones a lo largo de los años. 
7,4;Klassenverhältnisse - Amerika, rapports de classe;1984;126 min.; Alemania del Oeste (RFA);Danièle Huillet, Jean-Marie Straub;Danièle Huillet, Jean-Marie Straub (Novela: Franz Kafka);Caroline Champetier, William Lubtchansky, Christophe Pollock (B&N);Christian Neinisch, Nazzareno Bianconi, Mario Adorf, Laura Betti, Harun Farocki, Manfred Blank;Coproducción Alemania-Francia; Janus Film und Fernsehen;Drama Grupos Adaptaciones de Franz Kafka Novedad;Karl Rossmann, un joven burgués alemán de 17 años, es enviado a los Estados Unidos para evitar un escándalo familiar... Adaptación de la novela inacabada \"Amerika\", de Franz Kafka. 
6,9;L'immortelle;1963;96 min.; Francia;Alain Robbe-Grillet;Alain Robbe-Grillet;Georges Delerue, Michel Fano, Tahsin Kavalcioglu;Maurice Barry (B&W);Françoise Brion, Jacques Doniol-Valcroze, Guido Celano, Sezer Sezin, Ulvi Uraz, Belkis Mutlu, Catherine Blisson, Catherine Robbe-Grillet;Coproducción Turquía-Francia-Italia; Cocinor / Como Film / Dino de Laurentiis Cinematografica / Hamle / Les Films Tamara;Intriga. Drama | Surrealismo. Cine experimental;Un hombre triste conoce a una bella y enigmática mujer que podría estar involucrada en una red de trata de blancas. 
6,8;Panelkapcsolat (The Prefab People);1982;102 min.; Hungría;Béla Tarr;Béla Tarr;Barna Mihók, Ferenc Pap (B&N);Judit Pogány, Róbert Koltai, Kyri Ambrus, Jánosné Bráda, János Fábián, Tivadar Gál;Balázs Béla Stúdió / Magyar Televízió Fiatal Müvészek Stúdiója (MTV-FMS) / Társulás Stúdió;Drama;Una pareja vive con sus dos hijos en un apartamento confortable. Un día el hombre decide marcharse. 
5,4;Juego de amor prohibido;1975;85 min.; España;Eloy de la Iglesia;Alfonso Santisteban;Antonio Cuevas;Javier Escrivá, Inma de Santis, Simón Andreu, John Moulder Brown;Arturo González Producciones Cinematográficas S.A.;Drama;Mientras Luis está dando fin a su clase, dos alumnos, Julia y Miguel, sólo piensan en que, por fin, van a fugarse de casa; pero el profesor se da cuenta de todo. Luis tiene un gran caserón en las afueras de la ciudad, que comparte con Jaime, un joven que vive encerrado. Esa tarde, Luis recoge a la joven pareja en la carretera y los invita a pasar la noche en su casa. 
5,8;L'ultimo treno della notte (Last Stop on the Night Train);1975;94 min.; Italia;Aldo Lado;Roberto Infascelli, Renato Izzo, Aldo Lado, Ettore Sanzò;Ennio Morricone;Gábor Pogány;Flavio Bucci, Macha Méril, Gianfranco De Grassi, Enrico Maria Salerno, Marina Berti, Franco Fabrizi, Irene Miracle, Laura D'Angelo;European Incorporation;Terror. Thriller | Giallo. Abusos sexuales;Dos amigas cogen el tren para pasar las vacaciones de Navidad en casa de los padres de una de ellas. Pero en el tren se cuelan dos pervertidos que las que las someterán a toda clase de vejaciones y sufrimientos. Ademas los dos delincuentes cuentan con la complicidad de una extraña mujer que tambien viaja en el tren. 
6,3;The Gazebo;1959;102 min.; Estados Unidos;George Marshall;George Wells (Historia: Alec Coppel, Myra Coppel);Jeff Alexander;Paul Vogel (B&W);Glenn Ford, Debbie Reynolds, Carl Reiner, John McGiver, Mabel Albertson, Doro Merande, Bert Freed, Martin Landau;Metro-Goldwyn-Mayer;Comedia | Comedia negra;Elliot Nash (Glenn Ford), un guionista de televisión, es chantajeado por un hombre que tiene fotografías comprometedoras de su mujer (Debbie Reynolds), una estrella de Broadway. Elliot, experto en guiones policíacos, planeará el crimen perfecto. 
7,2;Milou en Mai;1990;108 min.; Francia;Louis Malle;Louis Malle, Jean-Claude Carrière;Stéphane Grappelli;Renato Berta;Michel Piccoli, Miou-Miou, Michel Duchaussoy, Dominique Blanc, Harriet Walter, Bruno Carette, François Berléand, Paulette Dubost, Martine Gautier;Coproducción Francia-Italia;Comedia;Émile Vieuzac vive con su madre en una gran casa de campo. Cuando ella muere repentinamente, él invita a todos sus parientes a acudir al funeral. Son los tiempos de la revuelta estudiantil de mayo del 68. 
7,3;Ferrari (TV);2003;114 min.; Italia;Carlo Carlei;Carlo Carlei, Massimo De Rita, Mario Falcone;Paolo Buonvino;Gino Sgreva;Sergio Castellitto, Ed Stoppard, Cristina Moglia, Jessica Brooks, Matthew Bose, Pierfrancesco Favino, Vincent Schiavelli, Gabriella Pession, Pietro Ragusa, Francesca De Sapio, Elio Germano;Victory Media Group / Rizzoli Audiovisivi;Drama | Biográfico. Coches / Automovilismo. Telefilm Web oficial http://www.viipillars.com/ferrari/;Esta es la historia del hombre que creó el mayor imperio automovilístico de la historia, que pasó de la pobreza a la riqueza y cuya vida estuvo dominada por la pasión y un carácter brutal. Ferrari es ya un anciano muy desequilibrado por los recuerdos. Un periodista que conoce datos oscuros de su pasado lo presiona para que le conceda una última entrevista, y el magnate acaba aceptando. Esta entrevista refleja su pasión por las carreras, la difícil relación con su padre y su hermano mayor, el amor hacia su madre y la muerte de otro hermano durante la guerra. También pone de manifiesto su sueño juvenil de construir el coche de carreras más rápido e invencible de todos los tiempos. 
6,8;Unmei Janai Hito (A Stranger of Mine);2005;98 min.; Japón;Kenji Uchida;Kenji Uchida;Mitsuharu Ishibashi;Keiichiro Inoue;Yasuhi Nakamura, Reika Kirishima, Sô Yamanaka;Imagica;Romance. Comedia. Drama;Tres historias protagonizadas por un detective aburrido de su trabajo, un mafioso de poca monta y dos mujeres, una desesperada por la traición de su novio y otra que juega con los hombres. Las vidas de estos personajes se cruzan en 24 horas en una película que también juega a los cruces genéricos, desde la comedia dramática banal a la parodia de los filmes de yakuzas. Premio al mejor guión en Cannes 2005. 
7,5;Sudba cheloveka - Destiny of a Man (Fate of a Man);1959;103 min.; Unión Soviética (URSS);Sergei Bondarchuk;Yuri Lukin, Fyodor Shakhmagonov (Historia: Mikhail Sholokhov);Venyamin Basner;Vladimir Monakhov (B&N);Sergei Bondarchuk, Pavel Boriskin, Zinaida Kiriyenko, Pavel Volkov, Yuri Averin, Kirill Alekseyev;Ministerstvo Kinematografii / United Artist;Drama. Bélico | Biográfico. II Guerra Mundial;Crónica de la vida de un soldado soviético durante la Segunda Guerra Mundial (1939-1945), de los sufrimientos y sacrificios que tuvo que afrontar en medio de un mundo de destrucción y muerte. 
6,2;Count Dracula (Great Performances: Count Dracula) (TV);1977;150 min.; Estados Unidos;Philip Saville;Gerald Savory (Novela: Bram Stoker);Kenyon Emrys-Roberts;Peter Hall;Louis Jourdan, Frank Finlay, Susan Penhaligon, Judi Bowker, Jack Shepherd, Mark Burns, Bosco Hogan, Richard Barnes;British Broadcasting Corporation (BBC);Terror. Serie de TV | Vampiros. Miniserie de TV Grupos Drácula | Adaptaciones de Bram Stoker | Great Performances Novedad;Miniserie de TV. de 3 episodios. Adaptación de la obra de Bram Stoker interpretada por Louis Jourdan y novelada por el comediógrafo inglés Gerald Savory. Las pavorosas andanzas del conde Drácula de Transilvania, que han aterrorizado a varias generaciones de lectores, se ofrecen aquí en una apasionante crónica que resume los momentos más conflictivos de la lucha entre el Bien y el Mal: el profesor Abraham Van Helsing, el doctor Seward, Jonathan Harker y Quincey Holmwood se enfrentan al temible vampiro y a sus secuaces, \"los que no mueren\". 
6,8;Kitty;1945;103 min.; Estados Unidos;Mitchell Leisen;Karl Tunberg, Darrell Ware (Novela: Rosamond Marshall);Victor Young;Daniel L. Fapp (B&W);Paulette Goddard, Ray Milland, Patric Knowles, Reginald Owen, Cecil Kellaway, Constance Collier, Dennis Hoey, Sara Allgood, Eric Blore, Gordon Richards;Paramount Pictures;Drama | Siglo XVIII;Una farsa con cierto estilo según la novela de Rosamund Marshall, que bebe directamente de la idea de Pigmalión. Esta vez se traslada la acción al Londres del siglo XVIII, donde unos conspiradores transforman a una chica de la calle (Paulette Goddard, tan divertida y natural como de costumbre) en una gran dama. Traman un plan consistente en casar a la muchacha con un noble de la Corte para sacarle todo el dinero posible. 
6,8;Swades: We, the People;2004;189 min.; India;Ashutosh Gowariker;Ashutosh Gowariker, M.G. Sathya, K.P. Saxena;A.R. Rahman;Mahesh Aney;Shahrukh Khan, Gayatri Joshi, Kishori Balal, Farrukh Jaffar, Rajesh Vivek, Makrand Deshpande, Daya Shankar Pandey, Rich Petrelli;Ashutosh Gowariker Productions;Drama | Vida rural;Un exitoso científico hindú retorna a su pueblo natal para llevarse con él a su niñera a Estados Unidos, y en el proceso redescubre sus raíces. 
6,7;El tunco Maclovioaka AKA Deuda de muerte;1970;98 min.; México;Alberto Mariscal;José Delfos;Ernesto Cortazar Jr.;Rosalio Solano;Julio Alemán, Carlos Agostí, Eduardo Alcaraz, Mario Almada, Barbara Angely, Julián Bravo, Eric del Castillo, Nora Cantú, José Ángel Espinosa 'Ferrusquilla', Juan José Laboriel, Juan Miranda;Brooks S.A.;Western. Thriller | Crimen;La historia de un hombre que es perseguido por la sombra de su amigo Juan Mariscal, quien muere a la edad de 15 años, con un balazo del arma del Tunco Maclovio. Lleno de dolor y arrepentimiento, sin pensarlo se corta la mano y se convierte en un hombre solitario, un pistolero y asesino a sueldo hasta que conoce a la Señorita Sara, a su nuevo amigo Marcelo y su vida vuelve a tener sentido. Pero el pasado no lo deja vivir en paz, hay una persona que busca venganza, piensa que la vida del Tunco no vale ni un pedazo de carne. No se pierda esta historia llena de acción y drama, donde el amor de una mujer se convierte en un inexplicable odio. 
6,3;Wind Across the Everglades;1958;93 min.; Estados Unidos;Nicholas Ray, Budd Schulberg;Budd Schulberg;Paul Sawtell, Bert Shefter;Joseph C. Brun;Burl Ives, Christopher Plummer, Chana Eden, Gypsy Rose Lee, Tony Galento, Sammy Renick, Pat Henning, Peter Falk, Cory Osceola, Emmett Kelly, MacKinlay Kantor, Totch Brown, George Voskovec, Curt Conway, Sumner Williams, Howard Smith;Warner Bros. Pictures;Drama | Naturaleza. Siglo XIX;Finales del XIX. Walt Murdoch, joven profesor de ciencias naturales de Boston, llega a Miami, donde empieza a trabajar para una sociedad que se encarga de la protección de las aves, que son cruelmente masacradas en la zona, para comercializar las plumas, muy populares como adornos femeninos. Murdoch se enamora de la hija del responsable de la sociedad para la que trabaja, pero también mantendrá un encarnizado enfrentamiento con Cottonmouth, líder de un grupo de cazadores sin escrúpulos. 
6,3;Strange Cargo;1940;113 min.; Estados Unidos;Frank Borzage;Lawrence Hazard, Anita Loos, Lesser Samuels (Novela: Richard Sale);Franz Waxman;Robert H. Planck (B&W);Joan Crawford, Clark Gable, Ian Hunter, Peter Lorre, Paul Lukas, Albert Dekker, J. Edward Bromberg, Eduardo Ciannelli, John Arledge, Frederick Worlock, Bernard Nedell, Victor Varconi;Metro-Goldwyn-Mayer;Aventuras. Drama. Romance;Verne, un hombre encarcelado en la Isla del Diablo, intenta fugarse e involucra en la fuga a Julie, una chica de saloon, que lo delata a las autoridades. Pero Verne vuelve a intentarlo junto con otros presos, y en su huida se encuentra a Julie. 
8,7;12 Angry Menaka AKA Doce hombres en pugna 12 hombres sin piedad Twelve Angry Men;1957;95 min.; Estados Unidos;Sidney Lumet;Reginald Rose;Kenyon Hopkins;Boris Kaufman (B&W);Henry Fonda, Lee J. Cobb, Jack Warden, E.G. Marshall, Martin Balsam, Ed Begley, John Fiedler, Robert Webber, Jack Klugman, George Voskovec, Joseph Sweeney, Edward Binns, Billy Nelson, John Savoca, Rudy Bond, James Kelly;Metro-Goldwyn-Mayer / Orion-Nova Productions;Drama. Intriga | Drama judicial Grupos Doce hombres sin piedad Novedad;Los doce miembros de un jurado deben juzgar a un adolescente acusado de haber matado a su padre. Todos menos uno están convencidos de la culpabilidad del acusado. El que disiente intenta con sus razonamientos introducir en el debate una duda razonable que haga recapacitar a sus compañeros para que cambien el sentido de su voto. 
7,6;Nostalgia de la luz (Nostalgie de la lumière);2010;90 min.; Francia;Patricio Guzmán;Patricio Guzmán;Miguel Miranda, José Miguel Tobar;Katell Djian;Documentary, Gaspar Galaz, Lautaro Núñez, Luís Henríquez, Victor González, Vicky Saaveda, Violeta Berrios, George Preston, Valentina Rodríguez;Coproducción Francia-Alemania-Chile; Blinker Filmproduktion / WDR / Cronomedia / Atacama Productions;Documental | Dictadura chilena;Nostalgia de la luz es un film sobre la distancia entre el cielo y la tierra, la distancia entre la luz y los seres humanos, y las misteriosas idas y vueltas que se crean entre ellos. A tres mil metros de altura, los astrónomos venidos de todo el mundo se reúnen en el desierto de Atacama para observar las estrellas en el Norte de Chile. Aquí, la transparencia del cielo permite ver hasta los confines del universo. Abajo, la sequedad del suelo preserva los restos humanos intactos para siempre: momias, exploradores, mineros, indígenas y osamentas de los prisioneros políticos de la dictadura. Mientras los astrónomos buscan la vida extraterrestre, un grupo de mujeres remueve las piedras: busca a sus familiares. 
7,1;Kuroi kawa (Black River);1957;114 min.; Japón;Masaki Kobayashi;Zenzo Matsuyama (Historia: Takeo Tomishima);Chuji Kinoshita;Yuuharu Atsuta (B&W);Fumio Watanabe, Ineko Arima, Tatsuya Nakadai, Asao Sano, Seiji Miyaguchi, Eijirô Tono;Shochiku Kinema Kenkyû-jo;Drama | Pobreza. Prostitución. Yakuza & Triada;Nishida, un estudiante pobre, se instala en una miserable pensión, situada cerca de una base aérea americana. La casera es una viuda acostumbrada a la vida de los bajos fondos. La prostitución y el mercado negro son las constantes de la zona y de la vida de sus habitantes. 
5,7;Belle Starr;1941;80 min.; Estados Unidos;Irving Cummings;Lamar Trotti (Historia: Cameron Rogers, Niven Busch);Alfred Newman;Ernest Palmer, Ray Rennahan;Randolph Scott, Gene Tierney, Dana Andrews, Lee Patterson, Shepperd Strudwick, Elizabeth Patterson, Chill Wills, Louise Beavers, Olin Howland, Paul E. Burns, Joe Sawyer, Joe Downing, Howard C. Hickman, Charles Trowbridge, James Flavin, Charles Middleton, Mae Marsh;Twentieth Century Fox Film Corporation;Western | Guerra de Secesión. Biográfico;Terminada la Guerra Civil norteamericana (1861-1865), las tierras de la familia de Belle Starr (Gene Tierney) han ido a parar a manos de los yanquis. Durante el conflicto, Belle, muy comprometida con la causa sudista, se casó con el líder confederado Sam Starr (Randolph Scott). Una vez concluida la contienda, la hermosa Belle se convierte en una proscrita y se dedica a combatir contra el expolio yanqui de los estados del Sur. 
6,7;Themroc;1973;110 min.; Francia;Claude Faraldo;Claude Faraldo;Harald Maury;Jean-Marc Ripert;Michel Piccoli, Béatrice Romand, Marilù Tolo, Francesca Romana Coluzzi, Jeanne Herviale, Patrick Dewaere, Miou-Miou;Filmanthrope / Les Productions FDL;Comedia | Comedia negra;Filme poco convencional en el que Michel Piccoli interpreta a un trabajador de una fábrica que, una mañana, harto de la rutina de su trabajo, se convierte en una especie de cavernícola humano, expresándose a través de gruñidos. 
6,6;Marco Polo (TV);1982;270 min.; Italia;Giuliano Montaldo;David Butler, Vincenzo Labella, Giuliano Montaldo;Ennio Morricone;Pasqualino De Santis;Ken Marshall, Burt Lancaster, Denholm Elliott, Tony Vogel, Anne Bancroft, John Gielgud, Mario Adorf, F. Murray Abraham, Ian McShane, Leonard Nimoy, John Houseman, Tony Lo Bianco, Sada Thompson, David Warner, Ruocheng Ying, Kathryn Dowling, Hal Buckley, Riccardo Cucciolla, John Dicks, Marilù Tolo, Georgia Slowe, Bruno Zanin, Alexander Picolo, James Hong;Coproducción Italia-USA-Francia-GB-Austria; RAI;Aventuras. Serie de TV | Biográfico. Siglo XIII. Miniserie de TV. Edad Media;Italia, siglo XIII. Marco Polo, nacido en Venecia en 1254, acababa de cumplir 17 años cuando partió con su familia hacia China. En su viaje a través de Asia, que duró tres años y medio, cruzó desiertos inhóspitos e inmensas estepas y vivió fabulosas aventuras. Además, pasó varios años en Pekín como huésped del Gran Khan, ganándose su confianza y respeto. 
6,3;Stolen Summer;2002;93 min.; Estados Unidos;Pete Jones;Pete Jones;Danny Lux;Pete Biagi;Aidan Quinn, Bonnie Hunt, Kevin Pollak, Brian Dennehy, Mike Weinberg, Adi Stein, Ryan Kelley, Eddie Kaye Thomas;Miramax;Drama. Comedia | Amistad Web oficial http://miramax.com/stolensummer/;La película narra la historia de un matrimonio de irlandeses católicos (Aidan Quinn y Bonnie Hunt), a quienes su hijo menor les pide un gran favor, que ayuden a un amigo judío que sufre leucemia y está a punto de morir. Conmovedora historia sobre la amistad de dos niños, producida por Ben Affleck y Matt Damon. 
5,4;Gray Lady Down;1978;96 min.; Estados Unidos;David Greene;James Whittaker, Howard Sackler (Novela: David Lavallee);Jerry Fielding;Stevan Larner;Charlton Heston, David Carradine, Stacy Keach, Ned Beatty, Stephen McHattie, Ronny Cox, Dorian Harewood, Rosemary Forsyth, Christopher Reeve, Hilly Hicks, Charles Cioffi, William Jordan, Michael O'Keefe, Jack Rader, Antony Ponzini;Universal Pictures / The Mirisch Corporation;Aventuras. Intriga | Submarinos. Aventuras marinas;Un mercante noruego aborda accidentalmente al USS Neptune, un submarino nuclear que se hunde en una sima alejada de las costas de Connecticut. El laborioso rescate, a cargo de un experimentado capitán, será muy complicado. 
7,4;Pueblerina;1949;111 min.; México;Emilio Fernández;Emilio Fernández (Historia: Mauricio Magdaleno);Antonio Díaz Conde;Gabriel Figueroa;Columba Domínguez, Roberto Cañedo, Arturo Soto Rangel, Manuel Dondé, Ismael Pérez, Luis Aceves Castañeda, Guillermo Cramer, Enriqueta Reza, Rogelio Fernández, Agustín Fernández, Hermanos Huesca, Trío Calaveras, Héctor González, Carmen Reyo;Producciones Reforma / Ultramar Films;Drama;Tras cumplir una condena por vengar la violación de su novia por Julio González, Aurelio vuelve a su pueblo. Al llegar se entera de que su madre ha muerto y que su novia vive exiliada del pueblo con su hijo, fruto de la violación. Aurelio decide casarse con ella y olvidar el pasado, pero Julio y su hermano Ramiro no están dispuestos a dejarlos en paz. 
7,0;Pasolini, un delitto italiano;1995;100 min.; Italia;Marco Tullio Giordana;Marco Tullio Giordana, Sandro Petraglia, Stefano Rulli;Ennio Morricone;Franco Lecca;Carlo DeFilippi, Nicoletta Braschi, Toni Bertorelli, Andrea Occhipinti, Victor Cavallo, Rosa Pianeta, Giulio Scarpati, Francesco Siciliano, Umberto Orsini, Krum De Nicola, Claudio Amendola, Enzo Marcelli, Antonio Petrocelli;CGG Leopold Srl / Cecchi Gori Group / Flach Film / Numero Cinque Srl / Tiger;Drama | Crimen. Basado en hechos reales;La película se centra en la investigación y circunstancias que rodearon el brutal asesinato del cineasta, poeta, escritor e intelectual Pier Paolo Pasolini. Entre las causas del homicidio se barajaron no sólo la condición de homosexual del director, sino también el hecho de que éste, reconocido comunista, fuera muy crítico con algunos políticos italianos de la época. La historia comienza con la detención del \"Pelosi\", un joven chapero de 17 años al que se acusa del asesinato del cineasta. Toda la investigación sobre el crimen se centra en la pregunta: ¿Pudo el \"Pelosi\" matar a Pasolini solo? 
7,5;The End of the Line;2009;85 min.; Reino Unido;Rupert Murray;Rupert Murray;Srdjan Kurpjel, Marios Takoushis;Rupert Murray;Documentary;The Fish Film;Documental;Documental que denuncia el devastador efecto de la sobrepesca en nuestros mares y océanos. Imagina un mundo sin peces. Imagina tus comidas sin alimentos procedentes del mar. Imagina sus consecuencias en el mundo. Este es el futuro que nos aguarda a menos que no nos detengamos, pensemos en ello y pasemos a la acción. En la película vemos de primera mano los efectos de nuestra pasión mundial por el pescado, examinando la inminente extinción del atún rojo llevada por la creciente demanda occidental de sushi, el impacto de la enorme sobrepoblación de medusas en la vida marina y las profundas consecuencias de un mundo futuro sin pescado que comportará una certera hambruna masiva. Filmada por todo el mundo, desde el Estrecho de Gibraltar hasta las costas de Senegal y Alaska, pasando por el mercado de pescado de Tokio y destacando a los más eminentes científicos, pescadores indígenas y autoridades por el cumplimiento de la ley, 'The End of the Line' es una llamada de reacción al mundo. 
7,1;Golpes a mi puerta;1994;101 min.; Venezuela;Alejandro Saderman;Juan Carlos Gené, Alejandro Saderman;Verónica Oddó, Elba Escobar, Juan Carlos Gené, José Antonio Rodríguez, Ana Castell, Mirtha Ibarra, Frank Spano, Eduardo Gil;Alejandro Saderman Producciones / Channel Four;Drama;Un activista político perseguido irrumpe en la residencia de unas monjas católicas que aceptan esconderle de las patrullas militares que lo buscan. Aunque el Mayor Cerone sospecha que el fugitivo está escondido en la residencia, acuerda con las monjas no invadir el convento. No obstante, sus jefes no respetan la decisión y ordenan el asalto. 
